# step, loss_train, loss_test, metrics_test
2.000800000000000000e+04 5.102332215756177902e-05 3.433296515140682459e-04 3.259500954300165176e-05 9.148605499831319321e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000900000000000000e+04 5.100584166939370334e-05 3.433268866501748562e-04 3.257260686950758100e-05 9.170273074232682120e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001000000000000000e+04 5.101615897729061544e-05 3.433185047470033169e-04 3.255011688452214003e-05 9.195116490445798263e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001100000000000000e+04 5.105965828988701105e-05 3.433027886785566807e-04 3.251013549743220210e-05 9.075687330550863408e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001200000000000000e+04 5.110825441079214215e-05 3.432940284255892038e-04 3.245189509470947087e-05 9.026491625263588503e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001300000000000000e+04 5.113290535518899560e-05 3.432472294662147760e-04 3.247924905735999346e-05 8.706261951374472119e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001400000000000000e+04 5.113268707646057010e-05 3.432042431086301804e-04 3.251049565733410418e-05 8.646287028568622191e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001500000000000000e+04 5.106354001327417791e-05 3.432261291891336441e-04 3.255288174841552973e-05 8.577097219131246675e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001600000000000000e+04 5.106296885060146451e-05 3.431967343203723431e-04 3.256174750276841223e-05 8.691587822795554530e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001700000000000000e+04 5.104119918541982770e-05 3.431999066378921270e-04 3.255334013374522328e-05 8.807503490970702842e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001800000000000000e+04 5.098557085148058832e-05 3.432453086134046316e-04 3.252115493523888290e-05 8.948799745667201933e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.001900000000000000e+04 5.095283631817437708e-05 3.432616940699517727e-04 3.249627843615598977e-05 9.011239967549045105e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002000000000000000e+04 5.087993122288025916e-05 3.433639940340071917e-04 3.239918441977351904e-05 9.160424383480858523e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002100000000000000e+04 5.089360274723730981e-05 3.433029633015394211e-04 3.237381679355166852e-05 9.314873636867559981e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002200000000000000e+04 5.091783532407134771e-05 3.432058147154748440e-04 3.234303221688605845e-05 9.545602779326145537e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002300000000000000e+04 5.092118954053148627e-05 3.431328223086893559e-04 3.226480475859716535e-05 9.905619435812695883e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002400000000000000e+04 5.109906123834662139e-05 3.429096250329166651e-04 3.211221337551251054e-05 1.095673383133544121e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002500000000000000e+04 5.095814776723273098e-05 3.429988282732665539e-04 3.200937135261483490e-05 1.081251411960693076e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002600000000000000e+04 5.088424222776666284e-05 3.430670476518571377e-04 3.194170494680292904e-05 1.072664531420741696e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002700000000000000e+04 5.084949589218012989e-05 3.431168734095990658e-04 3.185006789863109589e-05 1.052537413670506794e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002800000000000000e+04 5.084306030767038465e-05 3.431315126363188028e-04 3.172942160745151341e-05 1.007315404422115535e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002900000000000000e+04 5.092417268315330148e-05 3.429751668591052294e-04 3.156640013912692666e-05 9.504739750809676480e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003000000000000000e+04 5.097724351799115539e-05 3.430574724916368723e-04 3.122885755146853626e-05 8.948088634497253224e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003100000000000000e+04 5.096156019135378301e-05 3.426392795518040657e-04 3.136277882731519639e-05 9.373833904646744486e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003200000000000000e+04 5.104100273456424475e-05 3.422547306399792433e-04 3.142685454804450274e-05 9.120386152972059790e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003300000000000000e+04 5.121253343531861901e-05 3.417554835323244333e-04 3.141289198538288474e-05 9.587839713276480325e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003400000000000000e+04 5.193610195419751108e-05 3.408475895412266254e-04 3.089994788751937449e-05 9.390160471411945764e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003500000000000000e+04 5.236484867054969072e-05 3.399213892407715321e-04 3.056523564737290144e-05 1.157307565335941035e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003600000000000000e+04 5.247427543508820236e-05 3.396575048100203276e-04 3.017122071469202638e-05 1.224203970195958391e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003700000000000000e+04 5.254759162198752165e-05 3.394773520994931459e-04 2.971634239656850696e-05 1.246845272362406831e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003800000000000000e+04 5.273105489322915673e-05 3.390191122889518738e-04 2.937640419986564666e-05 1.244738655259425286e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003900000000000000e+04 5.313835936249233782e-05 3.384596202522516251e-04 2.893526652769651264e-05 1.200693986902479082e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004000000000000000e+04 5.332912769517861307e-05 3.378572000656276941e-04 2.888873677875380963e-05 1.138399056799244136e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004100000000000000e+04 5.367313133319839835e-05 3.367848403286188841e-04 2.884471359720919281e-05 1.089804868570354301e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004200000000000000e+04 5.435019556898623705e-05 3.350455663166940212e-04 2.877264523704070598e-05 1.024027938001381699e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004300000000000000e+04 5.661551040248014033e-05 3.320529358461499214e-04 2.867788680305238813e-05 1.072976033356098924e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004400000000000000e+04 5.580467768595553935e-05 3.317369555588811636e-04 2.863813278963789344e-05 1.021112666421686299e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004500000000000000e+04 5.547087494051083922e-05 3.312871267553418875e-04 2.855187631212174892e-05 1.005989702207443770e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004600000000000000e+04 5.592122761299833655e-05 3.301590622868388891e-04 2.838119326042942703e-05 9.760245802681311034e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004700000000000000e+04 5.702659109374508262e-05 3.274856717325747013e-04 2.825545561790931970e-05 9.069794941751752049e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004800000000000000e+04 6.111305265221744776e-05 3.225808613933622837e-04 2.775205030047800392e-05 1.016454120872367639e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004900000000000000e+04 5.974806481390260160e-05 3.222929954063147306e-04 2.797790330077987164e-05 9.632582305130199529e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005000000000000000e+04 5.979311754344962537e-05 3.213808522559702396e-04 2.807413329719565809e-05 9.404718070982198697e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005100000000000000e+04 6.035104524926282465e-05 3.198660560883581638e-04 2.820127156155649573e-05 9.173660373562597670e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005200000000000000e+04 6.251146260183304548e-05 3.166756068821996450e-04 2.782573028525803238e-05 9.148955086857313290e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005300000000000000e+04 6.375346856657415628e-05 3.138826286885887384e-04 2.837218926288187504e-05 8.311705528285528999e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005400000000000000e+04 6.500102608697488904e-05 3.123516798950731754e-04 2.801528353302273899e-05 8.523326755494053941e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005500000000000000e+04 6.484467303380370140e-05 3.117983578704297543e-04 2.818465509335510433e-05 7.785187108311220072e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005600000000000000e+04 6.455127004301175475e-05 3.114751889370381832e-04 2.822999158524908125e-05 8.993062010631547309e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005700000000000000e+04 6.444856262532994151e-05 3.108197706751525402e-04 2.835685154423117638e-05 9.041951898325351067e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005800000000000000e+04 6.446183397201821208e-05 3.085713251493871212e-04 2.913866046583279967e-05 1.090265186576289125e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.005900000000000000e+04 6.469964137068018317e-05 3.073043772019445896e-04 2.935886186605785042e-05 1.113146140596654732e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006000000000000000e+04 6.820740964030846953e-05 3.007440245710313320e-04 3.079184170928783715e-05 4.268456905265338719e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006100000000000000e+04 6.516503344755619764e-05 3.044405893888324499e-04 2.968030094052664936e-05 1.914825816129450686e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006200000000000000e+04 6.649033457506448030e-05 3.007375053130090237e-04 2.978593693114817142e-05 1.749767307046568021e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006300000000000000e+04 6.649774149991571903e-05 2.998985000886023045e-04 2.958535878860857338e-05 1.786371512935147621e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006400000000000000e+04 6.636486068600788713e-05 2.993029484059661627e-04 2.924654290836770087e-05 2.000967924686847255e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006500000000000000e+04 6.714522169204428792e-05 2.981222933158278465e-04 2.890371433750260621e-05 2.069396259685163386e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006600000000000000e+04 6.752241461072117090e-05 2.968361659441143274e-04 2.876678081520367414e-05 2.032820475506014191e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006700000000000000e+04 6.837584078311920166e-05 2.947045140899717808e-04 2.889743154810275882e-05 2.012268851103726774e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006800000000000000e+04 7.145639392547309399e-05 2.911189512815326452e-04 2.876872713386546820e-05 1.874240979304886423e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.006900000000000000e+04 6.883213063701987267e-05 2.926303423009812832e-04 2.931673952843993902e-05 1.740991820042836480e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007000000000000000e+04 6.806915916968137026e-05 2.926064189523458481e-04 2.931598464783746749e-05 1.771150323293113615e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007100000000000000e+04 6.652234878856688738e-05 2.925744338426738977e-04 2.917058736784383655e-05 1.808898332456010394e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007200000000000000e+04 6.649273564107716084e-05 2.922772546298801899e-04 2.870124808396212757e-05 1.551364789520448539e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007300000000000000e+04 6.614263111259788275e-05 2.911553892772644758e-04 2.872004006349015981e-05 1.518503722763853148e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007400000000000000e+04 6.635385216213762760e-05 2.894894278142601252e-04 2.878725354094058275e-05 1.474858436267822981e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007500000000000000e+04 6.734421185683459044e-05 2.866058493964374065e-04 2.897395643230993301e-05 1.481205345044145361e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007600000000000000e+04 7.007423846516758204e-05 2.823216782417148352e-04 2.890346331696491688e-05 1.356239636152167805e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007700000000000000e+04 7.066995021887123585e-05 2.799509675242006779e-04 2.915087497967761010e-05 1.159807652584277093e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007800000000000000e+04 7.147407450247555971e-05 2.776089531835168600e-04 2.929985566879622638e-05 9.889649845717940480e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.007900000000000000e+04 7.272273069247603416e-05 2.749681880231946707e-04 2.930079062934964895e-05 9.922872550305328332e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008000000000000000e+04 7.401518814731389284e-05 2.714652509894222021e-04 2.976322139147669077e-05 8.717750574760430027e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008100000000000000e+04 7.816903962520882487e-05 2.664911153260618448e-04 2.913291064032819122e-05 9.232714432982902508e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008200000000000000e+04 7.503147207899019122e-05 2.687708765733987093e-04 2.942586797871626914e-05 7.276976248249411583e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008300000000000000e+04 7.485123933292925358e-05 2.681690384633839130e-04 2.924758518929593265e-05 7.514851176892989315e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008400000000000000e+04 7.577543146908283234e-05 2.665588108357042074e-04 2.906326881202403456e-05 7.909269470474100672e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008500000000000000e+04 7.785778871038928628e-05 2.632053219713270664e-04 2.862674955395050347e-05 8.374765343432954978e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008600000000000000e+04 7.863326754886657000e-05 2.607887145131826401e-04 2.838352520484477282e-05 8.792398489276820328e-07 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008700000000000000e+04 7.972942694323137403e-05 2.564021269790828228e-04 2.827958269335795194e-05 1.022478272716398351e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008800000000000000e+04 8.398431236855685711e-05 2.496049564797431231e-04 2.969753404613584280e-05 2.937899807875510305e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.008900000000000000e+04 8.018864173209294677e-05 2.531981153879314661e-04 2.888046401494648308e-05 1.534731950414425228e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009000000000000000e+04 7.901307981228455901e-05 2.526817843317985535e-04 2.910019793489482254e-05 1.347974603049806319e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009100000000000000e+04 8.053905912674963474e-05 2.501314156688749790e-04 2.912434683821629733e-05 1.271125825041963253e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009200000000000000e+04 7.944050594232976437e-05 2.497367677278816700e-04 2.925890657934360206e-05 1.236309799423906952e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009300000000000000e+04 8.008317672647535801e-05 2.470269682817161083e-04 2.907671114371623844e-05 1.358679696750186849e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009400000000000000e+04 8.110696217045187950e-05 2.432687615510076284e-04 2.889460483856964856e-05 1.723223022054298781e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009500000000000000e+04 8.332375728059560061e-05 2.410138549748808146e-04 2.787264384096488357e-05 1.836045612435555086e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009600000000000000e+04 8.027352305362001061e-05 2.427105791866779327e-04 2.812140155583620071e-05 1.576626573296380229e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009700000000000000e+04 8.067008457146584988e-05 2.420023083686828613e-04 2.806502561725210398e-05 1.475264980399515480e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009800000000000000e+04 7.991118036443367600e-05 2.422072866465896368e-04 2.788852179946843535e-05 1.360158762508945074e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.009900000000000000e+04 7.986816490301862359e-05 2.407010906608775258e-04 2.679145109141245484e-05 1.299751033911888953e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010000000000000000e+04 8.582262671552598476e-05 2.423308033030480146e-04 2.602292806841433048e-05 2.593719273136230186e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010100000000000000e+04 7.899344927864149213e-05 2.408699656371027231e-04 2.657499317137990147e-05 1.408684511261526495e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010200000000000000e+04 7.936720794532448053e-05 2.394962066318839788e-04 2.607583883218467236e-05 1.535817773401504382e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010300000000000000e+04 7.973447645781561732e-05 2.379294892307370901e-04 2.567302726674824953e-05 1.676429519648081623e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010400000000000000e+04 8.052553312154486775e-05 2.356138138566166162e-04 2.552085425122641027e-05 1.906875581880740356e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010500000000000000e+04 8.119233825709670782e-05 2.338904887437820435e-04 2.505385964468587190e-05 2.111557250827900134e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010600000000000000e+04 8.036445069592446089e-05 2.336747420486062765e-04 2.499338916095439345e-05 1.956557980520301498e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010700000000000000e+04 8.020046516321599483e-05 2.329453855054453015e-04 2.491490522515960038e-05 1.579367562953848392e-06 9.484615293331444263e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
